year,region,country_en,country_kr,hs,usd_k
2024,Others,모리셔스,모리셔스,3304 Skincare/Makeup,1120.0
2024,Others,모리셔스,모리셔스,3305 Haircare,27.0
2024,Others,모리셔스,모리셔스,3306 Oral care,1.0
2024,Others,모리셔스,모리셔스,3307 Shaving/Deo·Other,103.0
2024,Others,모리타니,모리타니,3304 Skincare/Makeup,27.0
2024,Others,모리타니,모리타니,3305 Haircare,0.0
2024,Others,모리타니,모리타니,3306 Oral care,1.0
2024,Others,모리타니,모리타니,3307 Shaving/Deo·Other,0.0
2024,Others,모잠비크,모잠비크,3304 Skincare/Makeup,4.0
2024,Others,모잠비크,모잠비크,3305 Haircare,7.0
2024,Others,몬테네그로,몬테네그로,3304 Skincare/Makeup,322.0
2024,Others,몬테네그로,몬테네그로,3305 Haircare,21.0
2024,Others,몰디브,몰디브,3303 Perfume,0.0
2024,Others,몰디브,몰디브,3304 Skincare/Makeup,979.0
2024,Others,몰디브,몰디브,3305 Haircare,33.0
2024,Others,몰디브,몰디브,3306 Oral care,0.0
2024,Others,몰디브,몰디브,3307 Shaving/Deo·Other,2.0
2024,Others,몰타,몰타,3304 Skincare/Makeup,283.0
2024,Others,몰타,몰타,3305 Haircare,0.0
2024,Others,몰타,몰타,3306 Oral care,5.0
2024,Others,몰타,몰타,3307 Shaving/Deo·Other,0.0
2024,Others,미령 버진군도,미령 버진군도,3304 Skincare/Makeup,5.0
2024,Others,미령 버진군도,미령 버진군도,3305 Haircare,0.0
2024,Others,미령 버진군도,미령 버진군도,3307 Shaving/Deo·Other,0.0
2024,Others,바누아투,바누아투,3304 Skincare/Makeup,0.0
2024,Others,바누아투,바누아투,3305 Haircare,0.0
2024,Others,바누아투,바누아투,3306 Oral care,0.0
2024,Others,바누아투,바누아투,3307 Shaving/Deo·Other,0.0
2024,Others,바레인,바레인,3304 Skincare/Makeup,1464.0
2024,Others,바레인,바레인,3305 Haircare,23.0
2024,Others,바레인,바레인,3306 Oral care,11.0
2024,Others,바레인,바레인,3307 Shaving/Deo·Other,9.0
2024,Others,바베이도스,바베이도스,3304 Skincare/Makeup,57.0
2024,Others,바하마,바하마,3304 Skincare/Makeup,1.0
2024,Others,버뮤다,버뮤다,3304 Skincare/Makeup,1.0
2024,Others,베네주엘라,베네주엘라,3303 Perfume,0.0
2024,Others,베네주엘라,베네주엘라,3304 Skincare/Makeup,549.0
2024,Others,베네주엘라,베네주엘라,3305 Haircare,150.0
2024,Others,베네주엘라,베네주엘라,3307 Shaving/Deo·Other,0.0
2024,Others,베닝,베닝,3304 Skincare/Makeup,0.0
2024,Others,벨리제,벨리제,3305 Haircare,0.0
2024,Others,보스니아-헤르체고비나,보스니아-헤르체고비나,3304 Skincare/Makeup,156.0
2024,Others,보스니아-헤르체고비나,보스니아-헤르체고비나,3305 Haircare,1.0
2024,Others,보스니아-헤르체고비나,보스니아-헤르체고비나,3306 Oral care,0.0
2024,Others,보스니아-헤르체고비나,보스니아-헤르체고비나,3307 Shaving/Deo·Other,19.0
2024,Others,보츠와나,보츠와나,3304 Skincare/Makeup,57.0
2024,Others,보츠와나,보츠와나,3305 Haircare,0.0
2024,Others,볼리비아,볼리비아,3304 Skincare/Makeup,562.0
2024,Others,볼리비아,볼리비아,3305 Haircare,5.0
2024,Others,볼리비아,볼리비아,3306 Oral care,2.0
2024,Others,볼리비아,볼리비아,3307 Shaving/Deo·Other,3.0
2024,Others,부룬디,부룬디,3304 Skincare/Makeup,0.0
2024,Others,부룬디,부룬디,3307 Shaving/Deo·Other,0.0
2024,Others,부르키나 파소,부르키나 파소,3304 Skincare/Makeup,1.0
2024,Others,부르키나 파소,부르키나 파소,3307 Shaving/Deo·Other,0.0
2024,Others,부탄,부탄,3304 Skincare/Makeup,1641.0
2024,Others,부탄,부탄,3305 Haircare,14.0
2024,Others,부탄,부탄,3306 Oral care,0.0
2024,Others,부탄,부탄,3307 Shaving/Deo·Other,0.0
2024,Others,북마리아나 군도,북마리아나 군도,3304 Skincare/Makeup,32.0
2024,Others,북마리아나 군도,북마리아나 군도,3305 Haircare,12.0
2024,Others,북마리아나 군도,북마리아나 군도,3306 Oral care,0.0
2024,Others,북마리아나 군도,북마리아나 군도,3307 Shaving/Deo·Other,5.0
2024,Others,불령 가이아나,불령 가이아나,3304 Skincare/Makeup,12.0
2024,Others,불령 리유니온 코모도 제도,불령 리유니온 코모도 제도,3304 Skincare/Makeup,105.0
2024,Others,불령 리유니온 코모도 제도,불령 리유니온 코모도 제도,3305 Haircare,0.0
2024,Others,불령 리유니온 코모도 제도,불령 리유니온 코모도 제도,3306 Oral care,0.0
2024,Others,불령 리유니온 코모도 제도,불령 리유니온 코모도 제도,3307 Shaving/Deo·Other,0.0
2024,Others,불령 폴리네시아,불령 폴리네시아,3304 Skincare/Makeup,32.0
2024,Others,불령 폴리네시아,불령 폴리네시아,3305 Haircare,0.0
2024,Others,불령 폴리네시아,불령 폴리네시아,3307 Shaving/Deo·Other,0.0
2024,Others,브루나이,브루나이,3303 Perfume,4.0
2024,Others,브루나이,브루나이,3304 Skincare/Makeup,2539.0
2024,Others,브루나이,브루나이,3305 Haircare,86.0
2024,Others,브루나이,브루나이,3306 Oral care,1.0
2024,Others,브루나이,브루나이,3307 Shaving/Deo·Other,85.0
2024,Others,사모아,사모아,3304 Skincare/Makeup,0.0
2024,Others,사모아,사모아,3305 Haircare,1.0
2024,Others,사모아,사모아,3307 Shaving/Deo·Other,0.0
2024,Others,사이프러스,사이프러스,3303 Perfume,0.0
2024,Others,사이프러스,사이프러스,3304 Skincare/Makeup,2995.0
2024,Others,사이프러스,사이프러스,3305 Haircare,73.0
2024,Others,사이프러스,사이프러스,3306 Oral care,4.0
2024,Others,사이프러스,사이프러스,3307 Shaving/Deo·Other,76.0
2024,Others,산마리노,산마리노,3303 Perfume,0.0
2024,Others,산마리노,산마리노,3304 Skincare/Makeup,127.0
2024,Others,산마리노,산마리노,3305 Haircare,0.0
2024,Others,산마리노,산마리노,3307 Shaving/Deo·Other,0.0
2024,Others,세네갈,세네갈,3304 Skincare/Makeup,366.0
2024,Others,세네갈,세네갈,3305 Haircare,1.0
2024,Others,세네갈,세네갈,3307 Shaving/Deo·Other,10.0
2024,Others,세르비아,세르비아,3303 Perfume,0.0
2024,Others,세르비아,세르비아,3304 Skincare/Makeup,3783.0
2024,Others,세르비아,세르비아,3305 Haircare,101.0
2024,Others,세르비아,세르비아,3306 Oral care,7.0
2024,Others,세르비아,세르비아,3307 Shaving/Deo·Other,383.0
2024,Others,세이쉘,세이쉘,3304 Skincare/Makeup,44.0
2024,Others,세이쉘,세이쉘,3305 Haircare,0.0
2024,Others,세인트 바르탤르미,세인트 바르탤르미,3304 Skincare/Makeup,0.0
2024,Others,세인트 바르탤르미,세인트 바르탤르미,3305 Haircare,0.0
2024,Others,세인트 바르탤르미,세인트 바르탤르미,3307 Shaving/Deo·Other,0.0
2024,Others,세인트마틴(생마르탱),세인트마틴(생마르탱),3304 Skincare/Makeup,0.0
2024,Others,소말리아,소말리아,3304 Skincare/Makeup,1466.0
2024,Others,소말리아,소말리아,3305 Haircare,24.0
2024,Others,소말리아,소말리아,3307 Shaving/Deo·Other,3.0
2024,Others,수단,수단,3304 Skincare/Makeup,99.0
2024,Others,수단,수단,3305 Haircare,4.0
2024,Others,수단,수단,3306 Oral care,2.0
2024,Others,수단,수단,3307 Shaving/Deo·Other,10.0
2024,Others,수리남,수리남,3304 Skincare/Makeup,17.0
2024,Others,스리랑카,스리랑카,3303 Perfume,0.0
2024,Others,스리랑카,스리랑카,3304 Skincare/Makeup,1013.0
2024,Others,스리랑카,스리랑카,3305 Haircare,18.0
2024,Others,스리랑카,스리랑카,3306 Oral care,6.0
2024,Others,스리랑카,스리랑카,3307 Shaving/Deo·Other,12.0
2024,Others,스와질랜드,스와질랜드,3304 Skincare/Makeup,11.0
2024,Others,스와질랜드,스와질랜드,3307 Shaving/Deo·Other,24.0
2024,Others,슬로베니아,슬로베니아,3303 Perfume,0.0
2024,Others,슬로베니아,슬로베니아,3304 Skincare/Makeup,1222.0
2024,Others,슬로베니아,슬로베니아,3305 Haircare,81.0
2024,Others,슬로베니아,슬로베니아,3307 Shaving/Deo·Other,61.0
2024,Others,시리아,시리아,3306 Oral care,7.0
2024,Others,시에라 리온,시에라 리온,3304 Skincare/Makeup,20.0
2024,Others,시에라 리온,시에라 리온,3306 Oral care,0.0
2024,Others,아랍에미리트 연합,아랍에미리트 연합,3303 Perfume,1453.0
2024,Others,아랍에미리트 연합,아랍에미리트 연합,3304 Skincare/Makeup,158317.0
2024,Others,아랍에미리트 연합,아랍에미리트 연합,3305 Haircare,3697.0
2024,Others,아랍에미리트 연합,아랍에미리트 연합,3306 Oral care,167.0
2024,Others,아랍에미리트 연합,아랍에미리트 연합,3307 Shaving/Deo·Other,2520.0
2024,Others,아루바,아루바,3304 Skincare/Makeup,13.0
2024,Others,아루바,아루바,3305 Haircare,0.0
2024,Others,아루바,아루바,3307 Shaving/Deo·Other,0.0
2024,Others,아르메니아,아르메니아,3303 Perfume,0.0
2024,Others,아르메니아,아르메니아,3304 Skincare/Makeup,1820.0
2024,Others,아르메니아,아르메니아,3305 Haircare,48.0
2024,Others,아르메니아,아르메니아,3306 Oral care,5.0
2024,Others,아르메니아,아르메니아,3307 Shaving/Deo·Other,19.0
2024,Others,아메리칸 사모아,아메리칸 사모아,3304 Skincare/Makeup,1.0
2024,Others,아메리칸 사모아,아메리칸 사모아,3305 Haircare,0.0
2024,Others,아메리칸 사모아,아메리칸 사모아,3307 Shaving/Deo·Other,0.0
2024,Others,아이슬란드,아이슬란드,3303 Perfume,5.0
2024,Others,아이슬란드,아이슬란드,3304 Skincare/Makeup,291.0
2024,Others,아이슬란드,아이슬란드,3305 Haircare,0.0
2024,Others,아이슬란드,아이슬란드,3306 Oral care,0.0
2024,Others,아이슬란드,아이슬란드,3307 Shaving/Deo·Other,6.0
2024,Others,아이티,아이티,3305 Haircare,7.0
2024,Others,아이티,아이티,3307 Shaving/Deo·Other,0.0
2024,Others,아프카니스탄,아프카니스탄,3304 Skincare/Makeup,0.0
2024,Others,아프카니스탄,아프카니스탄,3306 Oral care,0.0
2024,Others,안도라,안도라,3304 Skincare/Makeup,20.0
2024,Others,안도라,안도라,3305 Haircare,0.0
2024,Others,안도라,안도라,3307 Shaving/Deo·Other,0.0
2024,Others,안타티카,안타티카,3304 Skincare/Makeup,3.0
2024,Others,안타티카,안타티카,3306 Oral care,0.0
2024,Others,안타티카,안타티카,3307 Shaving/Deo·Other,7.0
2024,Others,안티가 바부다,안티가 바부다,3304 Skincare/Makeup,4.0
2024,Others,알제리,알제리,3304 Skincare/Makeup,185.0
2024,Others,알제리,알제리,3306 Oral care,11.0
2024,Others,알제리,알제리,3307 Shaving/Deo·Other,0.0
2024,Others,앙골라,앙골라,3304 Skincare/Makeup,25.0
2024,Others,앙골라,앙골라,3306 Oral care,6.0
2024,Others,앙골라,앙골라,3307 Shaving/Deo·Other,0.0
2024,Others,앙귈라,앙귈라,3304 Skincare/Makeup,0.0
2024,Others,에쿠아도르,에쿠아도르,3304 Skincare/Makeup,2534.0
2024,Others,에쿠아도르,에쿠아도르,3305 Haircare,109.0
2024,Others,에쿠아도르,에쿠아도르,3306 Oral care,1.0
2024,Others,에쿠아도르,에쿠아도르,3307 Shaving/Deo·Other,148.0
2024,Others,에티오피아,에티오피아,3303 Perfume,0.0
2024,Others,에티오피아,에티오피아,3304 Skincare/Makeup,7.0
2024,Others,에티오피아,에티오피아,3305 Haircare,1.0
2024,Others,에티오피아,에티오피아,3306 Oral care,1.0
2024,Others,에티오피아,에티오피아,3307 Shaving/Deo·Other,10.0
2024,Others,엘살바도르,엘살바도르,3304 Skincare/Makeup,144.0
2024,Others,엘살바도르,엘살바도르,3305 Haircare,0.0
2024,Others,엘살바도르,엘살바도르,3307 Shaving/Deo·Other,41.0
2024,Others,영령 캐이맨 군도,영령 캐이맨 군도,3304 Skincare/Makeup,12.0
2024,Others,영령 캐이맨 군도,영령 캐이맨 군도,3305 Haircare,0.0
2024,Others,예맨,예맨,3304 Skincare/Makeup,1422.0
2024,Others,예맨,예맨,3305 Haircare,6.0
2024,Others,예맨,예맨,3306 Oral care,34.0
2024,Others,예맨,예맨,3307 Shaving/Deo·Other,0.0
2024,Others,오만,오만,3303 Perfume,1.0
2024,Others,오만,오만,3304 Skincare/Makeup,2797.0
2024,Others,오만,오만,3305 Haircare,252.0
2024,Others,오만,오만,3306 Oral care,85.0
2024,Others,오만,오만,3307 Shaving/Deo·Other,56.0
2024,Others,오스트리아,오스트리아,3303 Perfume,19.0
2024,Others,오스트리아,오스트리아,3304 Skincare/Makeup,1463.0
2024,Others,오스트리아,오스트리아,3305 Haircare,39.0
2024,Others,오스트리아,오스트리아,3306 Oral care,0.0
2024,Others,오스트리아,오스트리아,3307 Shaving/Deo·Other,183.0
2024,Others,온두라스,온두라스,3304 Skincare/Makeup,169.0
2024,Others,온두라스,온두라스,3305 Haircare,1.0
2024,Others,온두라스,온두라스,3306 Oral care,3.0
2024,Others,온두라스,온두라스,3307 Shaving/Deo·Other,294.0
2024,Others,요르단,요르단,3304 Skincare/Makeup,1269.0
2024,Others,요르단,요르단,3305 Haircare,47.0
2024,Others,요르단,요르단,3306 Oral care,54.0
2024,Others,요르단,요르단,3307 Shaving/Deo·Other,19.0
2024,Others,우간다,우간다,3303 Perfume,0.0
2024,Others,우간다,우간다,3304 Skincare/Makeup,55.0
2024,Others,우간다,우간다,3306 Oral care,0.0
2024,Others,우간다,우간다,3307 Shaving/Deo·Other,7.0
2024,Others,우루과이,우루과이,3304 Skincare/Makeup,688.0
2024,Others,우루과이,우루과이,3305 Haircare,220.0
2024,Others,우루과이,우루과이,3306 Oral care,1.0
2024,Others,우루과이,우루과이,3307 Shaving/Deo·Other,47.0
2024,Others,이집트,이집트,3304 Skincare/Makeup,364.0
2024,Others,이집트,이집트,3305 Haircare,0.0
2024,Others,이집트,이집트,3306 Oral care,103.0
2024,Others,이집트,이집트,3307 Shaving/Deo·Other,12.0
2024,Others,자마이카,자마이카,3304 Skincare/Makeup,5.0
2024,Others,잠비아,잠비아,3304 Skincare/Makeup,14.0
2024,Others,잠비아,잠비아,3305 Haircare,33.0
2024,Others,잠비아,잠비아,3307 Shaving/Deo·Other,0.0
2024,Others,저어지,저어지,3304 Skincare/Makeup,0.0
2024,Others,중앙아프리카공화국,중앙아프리카공화국,3304 Skincare/Makeup,3.0
2024,Others,지부티,지부티,3304 Skincare/Makeup,57.0
2024,Others,지부티,지부티,3305 Haircare,1.0
2024,Others,지브랄타,지브랄타,3304 Skincare/Makeup,1.0
2024,Others,지브랄타,지브랄타,3307 Shaving/Deo·Other,0.0
2024,Others,짐바브웨,짐바브웨,3304 Skincare/Makeup,17.0
2024,Others,짐바브웨,짐바브웨,3306 Oral care,1.0
2024,Others,짐바브웨,짐바브웨,3307 Shaving/Deo·Other,0.0
2024,Others,챠드,챠드,3305 Haircare,0.0
2024,Others,체코공화국,체코공화국,3303 Perfume,7.0
2024,Others,체코공화국,체코공화국,3304 Skincare/Makeup,24224.0
2024,Others,체코공화국,체코공화국,3305 Haircare,1710.0
2024,Others,체코공화국,체코공화국,3306 Oral care,222.0
2024,Others,체코공화국,체코공화국,3307 Shaving/Deo·Other,974.0
2024,Others,카메룬,카메룬,3304 Skincare/Makeup,113.0
2024,Others,카메룬,카메룬,3305 Haircare,1.0
2024,Others,카메룬,카메룬,3307 Shaving/Deo·Other,0.0
2024,Others,케냐,케냐,3304 Skincare/Makeup,1238.0
2024,Others,케냐,케냐,3305 Haircare,28.0
2024,Others,케냐,케냐,3306 Oral care,5.0
2024,Others,케냐,케냐,3307 Shaving/Deo·Other,10.0
2024,Others,코스타리카,코스타리카,3303 Perfume,1.0
2024,Others,코스타리카,코스타리카,3304 Skincare/Makeup,652.0
2024,Others,코스타리카,코스타리카,3305 Haircare,20.0
2024,Others,코스타리카,코스타리카,3306 Oral care,1.0
2024,Others,코스타리카,코스타리카,3307 Shaving/Deo·Other,259.0
2024,Others,코트디봐르,코트디봐르,3303 Perfume,1.0
2024,Others,코트디봐르,코트디봐르,3304 Skincare/Makeup,70.0
2024,Others,코트디봐르,코트디봐르,3305 Haircare,14.0
2024,Others,코트디봐르,코트디봐르,3307 Shaving/Deo·Other,3.0
2024,Others,콩고,콩고,3304 Skincare/Makeup,32.0
2024,Others,콩고민주공화국,콩고민주공화국,3304 Skincare/Makeup,6.0
2024,Others,콩고민주공화국,콩고민주공화국,3307 Shaving/Deo·Other,0.0
2024,Others,쿠바,쿠바,3304 Skincare/Makeup,6.0
2024,Others,쿡 아일랜드,쿡 아일랜드,3307 Shaving/Deo·Other,0.0
2024,Others,큐라소,큐라소,3304 Skincare/Makeup,12.0
2024,Others,큐라소,큐라소,3305 Haircare,0.0
2024,Others,크로아티아,크로아티아,3304 Skincare/Makeup,1640.0
2024,Others,크로아티아,크로아티아,3305 Haircare,27.0
2024,Others,크로아티아,크로아티아,3306 Oral care,3.0
2024,Others,크로아티아,크로아티아,3307 Shaving/Deo·Other,94.0
2024,Others,크리스마스 아일랜드,크리스마스 아일랜드,3306 Oral care,0.0
2024,Others,타지크,타지크,3304 Skincare/Makeup,404.0
2024,Others,타지크,타지크,3305 Haircare,168.0
2024,Others,타지크,타지크,3306 Oral care,0.0
2024,Others,타지크,타지크,3307 Shaving/Deo·Other,20.0
2024,Others,탄자니아,탄자니아,3304 Skincare/Makeup,938.0
2024,Others,탄자니아,탄자니아,3305 Haircare,0.0
2024,Others,탄자니아,탄자니아,3307 Shaving/Deo·Other,5.0
2024,Others,토고,토고,3304 Skincare/Makeup,14.0
2024,Others,토켈라우,토켈라우,3304 Skincare/Makeup,47.0
2024,Others,투르크 & 카이코스 군도,투르크 & 카이코스 군도,3304 Skincare/Makeup,1.0
2024,Others,투르크멘,투르크멘,3304 Skincare/Makeup,296.0
2024,Others,투르크멘,투르크멘,3305 Haircare,1.0
2024,Others,투르크멘,투르크멘,3307 Shaving/Deo·Other,1.0
2024,Others,튀니지,튀니지,3304 Skincare/Makeup,248.0
2024,Others,튀니지,튀니지,3305 Haircare,0.0
2024,Others,튀니지,튀니지,3306 Oral care,14.0
2024,Others,튀니지,튀니지,3307 Shaving/Deo·Other,8.0
2024,Others,트리니다드 토바고,트리니다드 토바고,3304 Skincare/Makeup,859.0
2024,Others,트리니다드 토바고,트리니다드 토바고,3305 Haircare,0.0
2024,Others,티모르,티모르,3304 Skincare/Makeup,5.0
2024,Others,티모르,티모르,3305 Haircare,11.0
2024,Others,티모르,티모르,3306 Oral care,1.0
2024,Others,티모르,티모르,3307 Shaving/Deo·Other,0.0
2024,Others,파나마,파나마,3304 Skincare/Makeup,623.0
2024,Others,파나마,파나마,3305 Haircare,0.0
2024,Others,파나마,파나마,3306 Oral care,0.0
2024,Others,파나마,파나마,3307 Shaving/Deo·Other,49.0
2024,Others,파푸아 뉴기니,파푸아 뉴기니,3304 Skincare/Makeup,3.0
2024,Others,팔레스타인 해방기구,팔레스타인 해방기구,3304 Skincare/Makeup,126.0
2024,Others,팔레스타인 해방기구,팔레스타인 해방기구,3306 Oral care,2.0
2024,Others,팔레스타인 해방기구,팔레스타인 해방기구,3307 Shaving/Deo·Other,0.0
2024,Others,포루투갈,포루투갈,3303 Perfume,0.0
2024,Others,포루투갈,포루투갈,3304 Skincare/Makeup,637.0
2024,Others,포루투갈,포루투갈,3305 Haircare,21.0
2024,Others,포루투갈,포루투갈,3306 Oral care,0.0
2024,Others,포루투갈,포루투갈,3307 Shaving/Deo·Other,8.0
2024,Others,푸에르토리코,푸에르토리코,3304 Skincare/Makeup,247.0
2024,Others,푸에르토리코,푸에르토리코,3305 Haircare,6.0
2024,Others,푸에르토리코,푸에르토리코,3306 Oral care,0.0
2024,Others,푸에르토리코,푸에르토리코,3307 Shaving/Deo·Other,33.0
2024,Others,피지,피지,3303 Perfume,10.0
2024,Others,피지,피지,3304 Skincare/Makeup,255.0
2024,Others,피지,피지,3305 Haircare,39.0
2024,Others,피지,피지,3306 Oral care,0.0
2024,Others,피지,피지,3307 Shaving/Deo·Other,16.0
2024,Others,헝가리,헝가리,3303 Perfume,203.0
2024,Others,헝가리,헝가리,3304 Skincare/Makeup,2924.0
2024,Others,헝가리,헝가리,3305 Haircare,86.0
2024,Others,헝가리,헝가리,3306 Oral care,13.0
2024,Others,헝가리,헝가리,3307 Shaving/Deo·Other,211.0
2025,Africa,Nigeria,나이지리아,3303 Perfume,1.0
2025,Africa,Nigeria,나이지리아,3304 Skincare/Makeup,14637.0
2025,Africa,Nigeria,나이지리아,3305 Haircare,12.0
2025,Africa,Nigeria,나이지리아,3306 Oral care,0.0
2025,Africa,Nigeria,나이지리아,3307 Shaving/Deo·Other,162.0
2025,Africa,South Africa,남아프리카공화국,3303 Perfume,2.0
2025,Africa,South Africa,남아프리카공화국,3304 Skincare/Makeup,7931.0
2025,Africa,South Africa,남아프리카공화국,3305 Haircare,174.0
2025,Africa,South Africa,남아프리카공화국,3306 Oral care,1.0
2025,Africa,South Africa,남아프리카공화국,3307 Shaving/Deo·Other,476.0
2025,Asia,Bangladesh,방글라데시,3303 Perfume,0.0
2025,Asia,Bangladesh,방글라데시,3304 Skincare/Makeup,17346.0
2025,Asia,Bangladesh,방글라데시,3305 Haircare,1242.0
2025,Asia,Bangladesh,방글라데시,3306 Oral care,50.0
2025,Asia,Bangladesh,방글라데시,3307 Shaving/Deo·Other,154.0
2025,Asia,Cambodia,캄보디아,3303 Perfume,62.0
2025,Asia,Cambodia,캄보디아,3304 Skincare/Makeup,78906.0
2025,Asia,Cambodia,캄보디아,3305 Haircare,2614.0
2025,Asia,Cambodia,캄보디아,3306 Oral care,2147.0
2025,Asia,Cambodia,캄보디아,3307 Shaving/Deo·Other,3049.0
2025,Asia,China,중국,3303 Perfume,9459.0
2025,Asia,China,중국,3304 Skincare/Makeup,1652086.0
2025,Asia,China,중국,3305 Haircare,72053.0
2025,Asia,China,중국,3306 Oral care,23733.0
2025,Asia,China,중국,3307 Shaving/Deo·Other,145114.0
2025,Asia,Hong Kong,홍콩,3303 Perfume,2172.0
2025,Asia,Hong Kong,홍콩,3304 Skincare/Makeup,595332.0
2025,Asia,Hong Kong,홍콩,3305 Haircare,23961.0
2025,Asia,Hong Kong,홍콩,3306 Oral care,1473.0
2025,Asia,Hong Kong,홍콩,3307 Shaving/Deo·Other,53524.0
2025,Asia,India,인도,3303 Perfume,1.0
2025,Asia,India,인도,3304 Skincare/Makeup,78425.0
2025,Asia,India,인도,3305 Haircare,4562.0
2025,Asia,India,인도,3306 Oral care,279.0
2025,Asia,India,인도,3307 Shaving/Deo·Other,4037.0
2025,Asia,Indonesia,인도네시아,3303 Perfume,22.0
2025,Asia,Indonesia,인도네시아,3304 Skincare/Makeup,146272.0
2025,Asia,Indonesia,인도네시아,3305 Haircare,4162.0
2025,Asia,Indonesia,인도네시아,3306 Oral care,728.0
2025,Asia,Indonesia,인도네시아,3307 Shaving/Deo·Other,7349.0
2025,Asia,Japan,일본,3303 Perfume,8446.0
2025,Asia,Japan,일본,3304 Skincare/Makeup,880101.0
2025,Asia,Japan,일본,3305 Haircare,36637.0
2025,Asia,Japan,일본,3306 Oral care,13778.0
2025,Asia,Japan,일본,3307 Shaving/Deo·Other,141601.0
2025,Asia,Laos,라오스,3303 Perfume,8.0
2025,Asia,Laos,라오스,3304 Skincare/Makeup,3412.0
2025,Asia,Laos,라오스,3305 Haircare,298.0
2025,Asia,Laos,라오스,3306 Oral care,46.0
2025,Asia,Laos,라오스,3307 Shaving/Deo·Other,222.0
2025,Asia,Macau,마카오,3303 Perfume,0.0
2025,Asia,Macau,마카오,3304 Skincare/Makeup,741.0
2025,Asia,Macau,마카오,3305 Haircare,98.0
2025,Asia,Macau,마카오,3306 Oral care,0.0
2025,Asia,Macau,마카오,3307 Shaving/Deo·Other,329.0
2025,Asia,Malaysia,말레이시아,3303 Perfume,499.0
2025,Asia,Malaysia,말레이시아,3304 Skincare/Makeup,118059.0
2025,Asia,Malaysia,말레이시아,3305 Haircare,15915.0
2025,Asia,Malaysia,말레이시아,3306 Oral care,3999.0
2025,Asia,Malaysia,말레이시아,3307 Shaving/Deo·Other,15401.0
2025,Asia,Mongolia,몽골,3303 Perfume,70.0
2025,Asia,Mongolia,몽골,3304 Skincare/Makeup,44934.0
2025,Asia,Mongolia,몽골,3305 Haircare,4938.0
2025,Asia,Mongolia,몽골,3306 Oral care,762.0
2025,Asia,Mongolia,몽골,3307 Shaving/Deo·Other,5224.0
2025,Asia,Myanmar,미얀마,3303 Perfume,25.0
2025,Asia,Myanmar,미얀마,3304 Skincare/Makeup,52610.0
2025,Asia,Myanmar,미얀마,3305 Haircare,1174.0
2025,Asia,Myanmar,미얀마,3306 Oral care,216.0
2025,Asia,Myanmar,미얀마,3307 Shaving/Deo·Other,1171.0
2025,Asia,Pakistan,파키스탄,3304 Skincare/Makeup,15147.0
2025,Asia,Pakistan,파키스탄,3305 Haircare,15.0
2025,Asia,Pakistan,파키스탄,3306 Oral care,84.0
2025,Asia,Pakistan,파키스탄,3307 Shaving/Deo·Other,21.0
2025,Asia,Philippines,필리핀,3303 Perfume,265.0
2025,Asia,Philippines,필리핀,3304 Skincare/Makeup,95675.0
2025,Asia,Philippines,필리핀,3305 Haircare,4849.0
2025,Asia,Philippines,필리핀,3306 Oral care,855.0
2025,Asia,Philippines,필리핀,3307 Shaving/Deo·Other,3557.0
2025,Asia,Singapore,싱가포르,3303 Perfume,8390.0
2025,Asia,Singapore,싱가포르,3304 Skincare/Makeup,108482.0
2025,Asia,Singapore,싱가포르,3305 Haircare,15595.0
2025,Asia,Singapore,싱가포르,3306 Oral care,617.0
2025,Asia,Singapore,싱가포르,3307 Shaving/Deo·Other,9794.0
2025,Asia,Taiwan,대만,3303 Perfume,1592.0
2025,Asia,Taiwan,대만,3304 Skincare/Makeup,265794.0
2025,Asia,Taiwan,대만,3305 Haircare,36078.0
2025,Asia,Taiwan,대만,3306 Oral care,3371.0
2025,Asia,Taiwan,대만,3307 Shaving/Deo·Other,31537.0
2025,Asia,Thailand,태국,3303 Perfume,723.0
2025,Asia,Thailand,태국,3304 Skincare/Makeup,207563.0
2025,Asia,Thailand,태국,3305 Haircare,5585.0
2025,Asia,Thailand,태국,3306 Oral care,1833.0
2025,Asia,Thailand,태국,3307 Shaving/Deo·Other,32105.0
2025,Asia,Vietnam,베트남,3303 Perfume,2348.0
2025,Asia,Vietnam,베트남,3304 Skincare/Makeup,407972.0
2025,Asia,Vietnam,베트남,3305 Haircare,13984.0
2025,Asia,Vietnam,베트남,3306 Oral care,5921.0
2025,Asia,Vietnam,베트남,3307 Shaving/Deo·Other,26511.0
2025,CIS,Azerbaijan,아제르바이잔,3303 Perfume,0.0
2025,CIS,Azerbaijan,아제르바이잔,3304 Skincare/Makeup,6662.0
2025,CIS,Azerbaijan,아제르바이잔,3305 Haircare,322.0
2025,CIS,Azerbaijan,아제르바이잔,3306 Oral care,19.0
2025,CIS,Azerbaijan,아제르바이잔,3307 Shaving/Deo·Other,175.0
2025,CIS,Belarus,벨라루스,3303 Perfume,3.0
2025,CIS,Belarus,벨라루스,3304 Skincare/Makeup,5243.0
2025,CIS,Belarus,벨라루스,3305 Haircare,2506.0
2025,CIS,Belarus,벨라루스,3306 Oral care,50.0
2025,CIS,Belarus,벨라루스,3307 Shaving/Deo·Other,488.0
2025,CIS,Georgia,조지아,3303 Perfume,63.0
2025,CIS,Georgia,조지아,3304 Skincare/Makeup,7118.0
2025,CIS,Georgia,조지아,3305 Haircare,88.0
2025,CIS,Georgia,조지아,3306 Oral care,21.0
