date,day,rank,title,chain,shows,chain_shows,show_share,screens,chain_screens,screen_share
2024-10-23,77,1,베놈: 라스트 댄스,기타,266,789,0.337,101,521,0.194
2024-10-23,77,1,베놈: 라스트 댄스,전체,7484,16125,0.464,1656,6675,0.248
2024-10-23,77,2,보통의 가족,CGV,1196,6983,0.171,346,2731,0.127
2024-10-23,77,2,보통의 가족,롯데시네마,641,4367,0.147,183,1800,0.102
2024-10-23,77,2,보통의 가족,메가박스,505,3770,0.134,180,1527,0.118
2024-10-23,77,2,보통의 가족,씨네Q,29,216,0.134,11,96,0.115
2024-10-23,77,2,보통의 가족,기타,142,789,0.18,89,521,0.171
2024-10-23,77,2,보통의 가족,전체,2513,16125,0.156,809,6675,0.121
2024-10-23,77,3,대도시의 사랑법,CGV,498,6983,0.071,241,2731,0.088
2024-10-23,77,3,대도시의 사랑법,롯데시네마,225,4367,0.052,158,1800,0.088
2024-10-23,77,3,대도시의 사랑법,메가박스,330,3770,0.088,157,1527,0.103
2024-10-23,77,3,대도시의 사랑법,씨네Q,9,216,0.042,7,96,0.073
2024-10-23,77,3,대도시의 사랑법,기타,18,789,0.023,16,521,0.031
2024-10-23,77,3,대도시의 사랑법,전체,1080,16125,0.067,579,6675,0.087
2024-10-23,77,4,베테랑2,CGV,487,6983,0.07,224,2731,0.082
2024-10-23,77,4,베테랑2,롯데시네마,211,4367,0.048,141,1800,0.078
2024-10-23,77,4,베테랑2,메가박스,116,3770,0.031,79,1527,0.052
2024-10-23,77,4,베테랑2,씨네Q,13,216,0.06,10,96,0.104
2024-10-23,77,4,베테랑2,기타,19,789,0.024,15,521,0.029
2024-10-23,77,4,베테랑2,전체,846,16125,0.052,469,6675,0.07
2024-10-23,77,5,더러운 돈에 손대지 마라,CGV,185,6983,0.026,127,2731,0.047
2024-10-23,77,5,더러운 돈에 손대지 마라,롯데시네마,149,4367,0.034,121,1800,0.067
2024-10-23,77,5,더러운 돈에 손대지 마라,메가박스,111,3770,0.029,71,1527,0.046
2024-10-23,77,5,더러운 돈에 손대지 마라,씨네Q,12,216,0.056,5,96,0.052
2024-10-23,77,5,더러운 돈에 손대지 마라,기타,78,789,0.099,60,521,0.115
2024-10-23,77,5,더러운 돈에 손대지 마라,전체,535,16125,0.033,384,6675,0.058
2024-10-24,78,1,베놈: 라스트 댄스,CGV,3032,6919,0.438,647,2804,0.231
2024-10-24,78,1,베놈: 라스트 댄스,롯데시네마,2160,4368,0.495,488,1843,0.265
2024-10-24,78,1,베놈: 라스트 댄스,메가박스,1592,3589,0.444,364,1507,0.242
2024-10-24,78,1,베놈: 라스트 댄스,씨네Q,104,200,0.52,29,89,0.326
2024-10-24,78,1,베놈: 라스트 댄스,기타,253,779,0.325,100,518,0.193
2024-10-24,78,1,베놈: 라스트 댄스,전체,7141,15855,0.45,1628,6761,0.241
2024-10-24,78,2,보통의 가족,CGV,1201,6919,0.174,358,2804,0.128
2024-10-24,78,2,보통의 가족,롯데시네마,645,4368,0.148,174,1843,0.094
2024-10-24,78,2,보통의 가족,메가박스,491,3589,0.137,176,1507,0.117
2024-10-24,78,2,보통의 가족,씨네Q,27,200,0.135,11,89,0.124
2024-10-24,78,2,보통의 가족,기타,138,779,0.177,92,518,0.178
2024-10-24,78,2,보통의 가족,전체,2502,15855,0.158,811,6761,0.12
2024-10-24,78,3,대도시의 사랑법,CGV,540,6919,0.078,273,2804,0.097
2024-10-24,78,3,대도시의 사랑법,롯데시네마,236,4368,0.054,151,1843,0.082
2024-10-24,78,3,대도시의 사랑법,메가박스,338,3589,0.094,168,1507,0.111
2024-10-24,78,3,대도시의 사랑법,씨네Q,10,200,0.05,7,89,0.079
2024-10-24,78,3,대도시의 사랑법,기타,17,779,0.022,15,518,0.029
2024-10-24,78,3,대도시의 사랑법,전체,1141,15855,0.072,614,6761,0.091
2024-10-24,78,4,베테랑2,CGV,513,6919,0.074,248,2804,0.088
2024-10-24,78,4,베테랑2,롯데시네마,201,4368,0.046,139,1843,0.075
2024-10-24,78,4,베테랑2,메가박스,129,3589,0.036,87,1507,0.058
2024-10-24,78,4,베테랑2,씨네Q,11,200,0.055,6,89,0.067
2024-10-24,78,4,베테랑2,기타,13,779,0.017,11,518,0.021
2024-10-24,78,4,베테랑2,전체,867,15855,0.055,491,6761,0.073
2024-10-24,78,5,더러운 돈에 손대지 마라,CGV,121,6919,0.017,88,2804,0.031
2024-10-24,78,5,더러운 돈에 손대지 마라,롯데시네마,109,4368,0.025,88,1843,0.048
2024-10-24,78,5,더러운 돈에 손대지 마라,메가박스,56,3589,0.016,42,1507,0.028
2024-10-24,78,5,더러운 돈에 손대지 마라,씨네Q,14,200,0.07,8,89,0.09
2024-10-24,78,5,더러운 돈에 손대지 마라,기타,77,779,0.099,58,518,0.112
2024-10-24,78,5,더러운 돈에 손대지 마라,전체,377,15855,0.024,284,6761,0.042
2024-10-25,79,1,베놈: 라스트 댄스,CGV,3059,6998,0.437,650,2908,0.224
2024-10-25,79,1,베놈: 라스트 댄스,롯데시네마,2360,4764,0.495,497,1905,0.261
2024-10-25,79,1,베놈: 라스트 댄스,메가박스,1692,3871,0.437,382,1629,0.234
2024-10-25,79,1,베놈: 라스트 댄스,씨네Q,113,234,0.483,31,109,0.284
2024-10-25,79,1,베놈: 라스트 댄스,기타,265,788,0.336,103,532,0.194
2024-10-25,79,1,베놈: 라스트 댄스,전체,7489,16655,0.45,1663,7083,0.235
2024-10-25,79,2,보통의 가족,CGV,1164,6998,0.166,333,2908,0.115
2024-10-25,79,2,보통의 가족,롯데시네마,710,4764,0.149,188,1905,0.099
2024-10-25,79,2,보통의 가족,메가박스,538,3871,0.139,191,1629,0.117
2024-10-25,79,2,보통의 가족,씨네Q,32,234,0.137,11,109,0.101
2024-10-25,79,2,보통의 가족,기타,146,788,0.185,90,532,0.169
2024-10-25,79,2,보통의 가족,전체,2590,16655,0.156,813,7083,0.115
2024-10-25,79,3,대도시의 사랑법,CGV,536,6998,0.077,276,2908,0.095
2024-10-25,79,3,대도시의 사랑법,롯데시네마,267,4764,0.056,160,1905,0.084
2024-10-25,79,3,대도시의 사랑법,메가박스,389,3871,0.1,183,1629,0.112
2024-10-25,79,3,대도시의 사랑법,씨네Q,15,234,0.064,10,109,0.092
2024-10-25,79,3,대도시의 사랑법,기타,14,788,0.018,12,532,0.023
2024-10-25,79,3,대도시의 사랑법,전체,1221,16655,0.073,641,7083,0.09
2024-10-25,79,4,베테랑2,CGV,505,6998,0.072,239,2908,0.082
2024-10-25,79,4,베테랑2,롯데시네마,236,4764,0.05,149,1905,0.078
2024-10-25,79,4,베테랑2,메가박스,143,3871,0.037,90,1629,0.055
2024-10-25,79,4,베테랑2,씨네Q,13,234,0.056,10,109,0.092
2024-10-25,79,4,베테랑2,기타,17,788,0.022,15,532,0.028
2024-10-25,79,4,베테랑2,전체,914,16655,0.055,503,7083,0.071
2024-10-25,79,5,더러운 돈에 손대지 마라,CGV,97,6998,0.014,74,2908,0.025
2024-10-25,79,5,더러운 돈에 손대지 마라,롯데시네마,122,4764,0.026,92,1905,0.048
2024-10-25,79,5,더러운 돈에 손대지 마라,메가박스,58,3871,0.015,47,1629,0.029
2024-10-25,79,5,더러운 돈에 손대지 마라,씨네Q,14,234,0.06,9,109,0.083
2024-10-25,79,5,더러운 돈에 손대지 마라,기타,74,788,0.094,63,532,0.118
2024-10-25,79,5,더러운 돈에 손대지 마라,전체,365,16655,0.022,285,7083,0.04
2024-10-26,80,1,베놈: 라스트 댄스,CGV,3272,7666,0.427,661,3141,0.21
2024-10-26,80,1,베놈: 라스트 댄스,롯데시네마,2452,5283,0.464,482,2076,0.232
2024-10-26,80,1,베놈: 라스트 댄스,메가박스,1856,4386,0.423,382,1834,0.208
2024-10-26,80,1,베놈: 라스트 댄스,씨네Q,135,281,0.48,30,116,0.259
2024-10-26,80,1,베놈: 라스트 댄스,기타,312,957,0.326,108,621,0.174
2024-10-26,80,1,베놈: 라스트 댄스,전체,8027,18573,0.432,1663,7788,0.214
2024-10-26,80,2,보통의 가족,CGV,1132,7666,0.148,317,3141,0.101
2024-10-26,80,2,보통의 가족,롯데시네마,766,5283,0.145,189,2076,0.091
2024-10-26,80,2,보통의 가족,메가박스,612,4386,0.14,195,1834,0.106
2024-10-26,80,2,보통의 가족,씨네Q,39,281,0.139,13,116,0.112
2024-10-26,80,2,보통의 가족,기타,166,957,0.173,103,621,0.166
2024-10-26,80,2,보통의 가족,전체,2715,18573,0.146,817,7788,0.105
2024-10-26,80,3,대도시의 사랑법,CGV,590,7666,0.077,289,3141,0.092
2024-10-26,80,3,대도시의 사랑법,롯데시네마,343,5283,0.065,197,2076,0.095
2024-10-26,80,3,대도시의 사랑법,메가박스,438,4386,0.1,205,1834,0.112
2024-10-26,80,3,대도시의 사랑법,씨네Q,15,281,0.053,9,116,0.078
2024-10-26,80,3,대도시의 사랑법,기타,17,957,0.018,13,621,0.021
2024-10-26,80,3,대도시의 사랑법,전체,1403,18573,0.076,713,7788,0.092
2024-10-26,80,4,와일드 로봇,CGV,416,7666,0.054,230,3141,0.073
2024-10-26,80,4,와일드 로봇,롯데시네마,317,5283,0.06,164,2076,0.079
2024-10-26,80,4,와일드 로봇,메가박스,259,4386,0.059,160,1834,0.087
2024-10-26,80,4,와일드 로봇,씨네Q,28,281,0.1,14,116,0.121
2024-10-26,80,4,와일드 로봇,기타,48,957,0.05,41,621,0.066
2024-10-26,80,4,와일드 로봇,전체,1068,18573,0.058,609,7788,0.078
2024-10-26,80,5,베테랑2,CGV,462,7666,0.06,243,3141,0.077
2024-10-26,80,5,베테랑2,롯데시네마,213,5283,0.04,156,2076,0.075
2024-10-26,80,5,베테랑2,메가박스,132,4386,0.03,85,1834,0.046
2024-10-26,80,5,베테랑2,씨네Q,13,281,0.046,9,116,0.078
2024-10-26,80,5,베테랑2,기타,19,957,0.02,14,621,0.023
2024-10-26,80,5,베테랑2,전체,839,18573,0.045,507,7788,0.065
2024-10-27,81,1,베놈: 라스트 댄스,CGV,3254,7628,0.427,669,3171,0.211
2024-10-27,81,1,베놈: 라스트 댄스,롯데시네마,2310,5035,0.459,477,2024,0.236
2024-10-27,81,1,베놈: 라스트 댄스,메가박스,1802,4300,0.419,378,1837,0.206
2024-10-27,81,1,베놈: 라스트 댄스,씨네Q,136,278,0.489,29,114,0.254
2024-10-27,81,1,베놈: 라스트 댄스,기타,311,944,0.329,110,614,0.179
2024-10-27,81,1,베놈: 라스트 댄스,전체,7813,18185,0.43,1663,7760,0.214
2024-10-27,81,2,보통의 가족,CGV,1103,7628,0.145,309,3171,0.097
2024-10-27,81,2,보통의 가족,롯데시네마,713,5035,0.142,181,2024,0.089
2024-10-27,81,2,보통의 가족,메가박스,590,4300,0.137,195,1837,0.106
2024-10-27,81,2,보통의 가족,씨네Q,35,278,0.126,12,114,0.105
2024-10-27,81,2,보통의 가족,기타,165,944,0.175,101,614,0.164
2024-10-27,81,2,보통의 가족,전체,2606,18185,0.143,798,7760,0.103
2024-10-27,81,3,대도시의 사랑법,CGV,602,7628,0.079,293,3171,0.092
2024-10-27,81,3,대도시의 사랑법,롯데시네마,316,5035,0.063,186,2024,0.092
2024-10-27,81,3,대도시의 사랑법,메가박스,422,4300,0.098,198,1837,0.108
2024-10-27,81,3,대도시의 사랑법,씨네Q,15,278,0.054,9,114,0.079
2024-10-27,81,3,대도시의 사랑법,기타,18,944,0.019,14,614,0.023
2024-10-27,81,3,대도시의 사랑법,전체,1373,18185,0.076,700,7760,0.09
2024-10-27,81,4,와일드 로봇,CGV,446,7628,0.058,236,3171,0.074
2024-10-27,81,4,와일드 로봇,롯데시네마,323,5035,0.064,168,2024,0.083
2024-10-27,81,4,와일드 로봇,메가박스,259,4300,0.06,164,1837,0.089
2024-10-27,81,4,와일드 로봇,씨네Q,28,278,0.101,14,114,0.123
2024-10-27,81,4,와일드 로봇,기타,46,944,0.049,40,614,0.065
2024-10-27,81,4,와일드 로봇,전체,1102,18185,0.061,622,7760,0.08
2024-10-27,81,5,베테랑2,CGV,465,7628,0.061,260,3171,0.082
2024-10-27,81,5,베테랑2,롯데시네마,212,5035,0.042,153,2024,0.076
2024-10-27,81,5,베테랑2,메가박스,130,4300,0.03,84,1837,0.046
2024-10-27,81,5,베테랑2,씨네Q,13,278,0.047,9,114,0.079
2024-10-27,81,5,베테랑2,기타,19,944,0.02,15,614,0.024
2024-10-27,81,5,베테랑2,전체,839,18185,0.046,521,7760,0.067
2024-10-28,82,1,베놈: 라스트 댄스,CGV,2697,6341,0.425,612,2663,0.23
2024-10-28,82,1,베놈: 라스트 댄스,롯데시네마,2043,4144,0.493,476,1776,0.268
2024-10-28,82,1,베놈: 라스트 댄스,메가박스,1452,3403,0.427,363,1521,0.239
2024-10-28,82,1,베놈: 라스트 댄스,씨네Q,74,159,0.465,20,74,0.27
2024-10-28,82,1,베놈: 라스트 댄스,기타,176,527,0.334,67,348,0.193
2024-10-28,82,1,베놈: 라스트 댄스,전체,6442,14574,0.442,1538,6382,0.241
2024-10-28,82,2,보통의 가족,CGV,1075,6341,0.17,304,2663,0.114
2024-10-28,82,2,보통의 가족,롯데시네마,651,4144,0.157,184,1776,0.104
2024-10-28,82,2,보통의 가족,메가박스,482,3403,0.142,173,1521,0.114
2024-10-28,82,2,보통의 가족,씨네Q,21,159,0.132,8,74,0.108
2024-10-28,82,2,보통의 가족,기타,97,527,0.184,65,348,0.187
2024-10-28,82,2,보통의 가족,전체,2326,14574,0.16,734,6382,0.115
2024-10-28,82,3,대도시의 사랑법,CGV,628,6341,0.099,285,2663,0.107
2024-10-28,82,3,대도시의 사랑법,롯데시네마,286,4144,0.069,163,1776,0.092
2024-10-28,82,3,대도시의 사랑법,메가박스,345,3403,0.101,164,1521,0.108
2024-10-28,82,3,대도시의 사랑법,씨네Q,13,159,0.082,6,74,0.081
2024-10-28,82,3,대도시의 사랑법,기타,7,527,0.013,6,348,0.017
2024-10-28,82,3,대도시의 사랑법,전체,1279,14574,0.088,624,6382,0.098
2024-10-28,82,4,베테랑2,CGV,466,6341,0.073,239,2663,0.09
2024-10-28,82,4,베테랑2,롯데시네마,199,4144,0.048,138,1776,0.078
2024-10-28,82,4,베테랑2,메가박스,103,3403,0.03,78,1521,0.051
2024-10-28,82,4,베테랑2,씨네Q,11,159,0.069,6,74,0.081
2024-10-28,82,4,베테랑2,기타,14,527,0.027,10,348,0.029
2024-10-28,82,4,베테랑2,전체,793,14574,0.054,471,6382,0.074
2024-10-28,82,5,룸 넥스트 도어,CGV,0,6341,0.0,0,2663,0.0
2024-10-28,82,5,룸 넥스트 도어,롯데시네마,0,4144,0.0,0,1776,0.0
2024-10-28,82,5,룸 넥스트 도어,메가박스,303,3403,0.089,130,1521,0.085
2024-10-28,82,5,룸 넥스트 도어,씨네Q,2,159,0.013,2,74,0.027
2024-10-28,82,5,룸 넥스트 도어,기타,19,527,0.036,11,348,0.032
2024-10-28,82,5,룸 넥스트 도어,전체,324,14574,0.022,143,6382,0.022
2024-10-29,83,1,베놈: 라스트 댄스,CGV,2688,6580,0.409,624,2868,0.218
2024-10-29,83,1,베놈: 라스트 댄스,롯데시네마,1951,4079,0.478,470,1776,0.265
2024-10-29,83,1,베놈: 라스트 댄스,메가박스,1401,3388,0.414,350,1487,0.235
2024-10-29,83,1,베놈: 라스트 댄스,씨네Q,84,184,0.457,23,89,0.258
2024-10-29,83,1,베놈: 라스트 댄스,기타,186,624,0.298,77,429,0.179
2024-10-29,83,1,베놈: 라스트 댄스,전체,6310,14855,0.425,1544,6649,0.232
2024-10-29,83,2,보통의 가족,CGV,1106,6580,0.168,331,2868,0.115
2024-10-29,83,2,보통의 가족,롯데시네마,628,4079,0.154,185,1776,0.104
2024-10-29,83,2,보통의 가족,메가박스,510,3388,0.151,185,1487,0.124
2024-10-29,83,2,보통의 가족,씨네Q,27,184,0.147,11,89,0.124
2024-10-29,83,2,보통의 가족,기타,107,624,0.171,71,429,0.166
2024-10-29,83,2,보통의 가족,전체,2378,14855,0.16,783,6649,0.118
2024-10-29,83,3,대도시의 사랑법,CGV,650,6580,0.099,312,2868,0.109
2024-10-29,83,3,대도시의 사랑법,롯데시네마,287,4079,0.07,160,1776,0.09
2024-10-29,83,3,대도시의 사랑법,메가박스,359,3388,0.106,160,1487,0.108
2024-10-29,83,3,대도시의 사랑법,씨네Q,10,184,0.054,3,89,0.034
2024-10-29,83,3,대도시의 사랑법,기타,9,624,0.014,8,429,0.019
2024-10-29,83,3,대도시의 사랑법,전체,1315,14855,0.089,643,6649,0.097
2024-10-29,83,4,베테랑2,CGV,506,6580,0.077,258,2868,0.09
2024-10-29,83,4,베테랑2,롯데시네마,199,4079,0.049,136,1776,0.077
2024-10-29,83,4,베테랑2,메가박스,121,3388,0.036,84,1487,0.056
2024-10-29,83,4,베테랑2,씨네Q,10,184,0.054,6,89,0.067
2024-10-29,83,4,베테랑2,기타,12,624,0.019,10,429,0.023
2024-10-29,83,4,베테랑2,전체,848,14855,0.057,494,6649,0.074
2024-10-29,83,5,룸 넥스트 도어,CGV,0,6580,0.0,0,2868,0.0
2024-10-29,83,5,룸 넥스트 도어,롯데시네마,0,4079,0.0,0,1776,0.0
2024-10-29,83,5,룸 넥스트 도어,메가박스,300,3388,0.089,127,1487,0.085
2024-10-29,83,5,룸 넥스트 도어,씨네Q,4,184,0.022,4,89,0.045
2024-10-29,83,5,룸 넥스트 도어,기타,24,624,0.038,12,429,0.028
2024-10-29,83,5,룸 넥스트 도어,전체,328,14855,0.022,143,6649,0.022
2024-10-30,84,1,아마존 활명수,CGV,2457,7255,0.339,544,2859,0.19
2024-10-30,84,1,아마존 활명수,롯데시네마,1926,4490,0.429,462,1642,0.281
2024-10-30,84,1,아마존 활명수,메가박스,1375,3785,0.363,333,1584,0.21
2024-10-30,84,1,아마존 활명수,씨네Q,80,214,0.374,22,101,0.218
2024-10-30,84,1,아마존 활명수,기타,257,785,0.327,118,533,0.221
2024-10-30,84,1,아마존 활명수,전체,6095,16529,0.369,1479,6719,0.22
2024-10-30,84,2,베놈: 라스트 댄스,CGV,1951,7255,0.269,508,2859,0.178
2024-10-30,84,2,베놈: 라스트 댄스,롯데시네마,1130,4490,0.252,299,1642,0.182
2024-10-30,84,2,베놈: 라스트 댄스,메가박스,923,3785,0.244,258,1584,0.163
2024-10-30,84,2,베놈: 라스트 댄스,씨네Q,64,214,0.299,22,101,0.218
2024-10-30,84,2,베놈: 라스트 댄스,기타,162,785,0.206,94,533,0.176
2024-10-30,84,2,베놈: 라스트 댄스,전체,4230,16529,0.256,1181,6719,0.176
2024-10-30,84,3,보통의 가족,CGV,555,7255,0.076,250,2859,0.087
2024-10-30,84,3,보통의 가족,롯데시네마,531,4490,0.118,177,1642,0.108
2024-10-30,84,3,보통의 가족,메가박스,334,3785,0.088,163,1584,0.103
2024-10-30,84,3,보통의 가족,씨네Q,17,214,0.079,11,101,0.109
2024-10-30,84,3,보통의 가족,기타,56,785,0.071,43,533,0.081
2024-10-30,84,3,보통의 가족,전체,1493,16529,0.09,644,6719,0.096
2024-10-30,84,4,대도시의 사랑법,CGV,350,7255,0.048,211,2859,0.074
2024-10-30,84,4,대도시의 사랑법,롯데시네마,250,4490,0.056,150,1642,0.091
2024-10-30,84,4,대도시의 사랑법,메가박스,274,3785,0.072,152,1584,0.096
2024-10-30,84,4,대도시의 사랑법,씨네Q,7,214,0.033,6,101,0.059
2024-10-30,84,4,대도시의 사랑법,기타,6,785,0.008,4,533,0.008
2024-10-30,84,4,대도시의 사랑법,전체,887,16529,0.054,523,6719,0.078
2024-10-30,84,5,날씨의 아이,CGV,342,7255,0.047,203,2859,0.071
2024-10-30,84,5,날씨의 아이,롯데시네마,119,4490,0.027,84,1642,0.051
2024-10-30,84,5,날씨의 아이,메가박스,104,3785,0.027,83,1584,0.052
2024-10-30,84,5,날씨의 아이,씨네Q,10,214,0.047,9,101,0.089
2024-10-30,84,5,날씨의 아이,기타,0,785,0.0,0,533,0.0
2024-10-30,84,5,날씨의 아이,전체,575,16529,0.035,379,6719,0.056
2024-10-31,85,1,아마존 활명수,CGV,2350,7116,0.33,526,2913,0.181
2024-10-31,85,1,아마존 활명수,롯데시네마,1836,4477,0.41,428,1628,0.263
2024-10-31,85,1,아마존 활명수,메가박스,1210,3609,0.335,320,1588,0.202
2024-10-31,85,1,아마존 활명수,씨네Q,65,195,0.333,19,89,0.213
2024-10-31,85,1,아마존 활명수,기타,256,754,0.34,118,506,0.233
2024-10-31,85,1,아마존 활명수,전체,5717,16151,0.354,1411,6724,0.21
2024-10-31,85,2,베놈: 라스트 댄스,CGV,1901,7116,0.267,514,2913,0.176
2024-10-31,85,2,베놈: 라스트 댄스,롯데시네마,1132,4477,0.253,296,1628,0.182
2024-10-31,85,2,베놈: 라스트 댄스,메가박스,877,3609,0.243,251,1588,0.158
2024-10-31,85,2,베놈: 라스트 댄스,씨네Q,57,195,0.292,17,89,0.191
2024-10-31,85,2,베놈: 라스트 댄스,기타,156,754,0.207,90,506,0.178
2024-10-31,85,2,베놈: 라스트 댄스,전체,4123,16151,0.255,1168,6724,0.174
2024-10-31,85,3,보통의 가족,CGV,590,7116,0.083,268,2913,0.092
2024-10-31,85,3,보통의 가족,롯데시네마,557,4477,0.124,172,1628,0.106
2024-10-31,85,3,보통의 가족,메가박스,340,3609,0.094,161,1588,0.101
2024-10-31,85,3,보통의 가족,씨네Q,19,195,0.097,10,89,0.112
2024-10-31,85,3,보통의 가족,기타,68,754,0.09,57,506,0.113
2024-10-31,85,3,보통의 가족,전체,1574,16151,0.097,668,6724,0.099
2024-10-31,85,4,대도시의 사랑법,CGV,397,7116,0.056,239,2913,0.082
2024-10-31,85,4,대도시의 사랑법,롯데시네마,280,4477,0.063,163,1628,0.1
2024-10-31,85,4,대도시의 사랑법,메가박스,271,3609,0.075,149,1588,0.094
2024-10-31,85,4,대도시의 사랑법,씨네Q,8,195,0.041,6,89,0.067
2024-10-31,85,4,대도시의 사랑법,기타,6,754,0.008,3,506,0.006
2024-10-31,85,4,대도시의 사랑법,전체,962,16151,0.06,560,6724,0.083
2024-10-31,85,5,날씨의 아이,CGV,318,7116,0.045,208,2913,0.071
2024-10-31,85,5,날씨의 아이,롯데시네마,119,4477,0.027,84,1628,0.052
2024-10-31,85,5,날씨의 아이,메가박스,101,3609,0.028,85,1588,0.054
2024-10-31,85,5,날씨의 아이,씨네Q,8,195,0.041,6,89,0.067
2024-10-31,85,5,날씨의 아이,기타,0,754,0.0,0,506,0.0
2024-10-31,85,5,날씨의 아이,전체,546,16151,0.034,383,6724,0.057
2024-11-01,86,1,아마존 활명수,CGV,2357,7186,0.328,518,2840,0.182
2024-11-01,86,1,아마존 활명수,롯데시네마,1798,4840,0.371,436,1814,0.24
2024-11-01,86,1,아마존 활명수,메가박스,1256,3865,0.325,317,1624,0.195
2024-11-01,86,1,아마존 활명수,씨네Q,83,219,0.379,22,87,0.253
2024-11-01,86,1,아마존 활명수,기타,273,788,0.346,118,501,0.236
2024-11-01,86,1,아마존 활명수,전체,5767,16898,0.341,1411,6866,0.206
2024-11-01,86,2,베놈: 라스트 댄스,CGV,2106,7186,0.293,536,2840,0.189
2024-11-01,86,2,베놈: 라스트 댄스,롯데시네마,1104,4840,0.228,289,1814,0.159
2024-11-01,86,2,베놈: 라스트 댄스,메가박스,1007,3865,0.261,260,1624,0.16
2024-11-01,86,2,베놈: 라스트 댄스,씨네Q,63,219,0.288,16,87,0.184
2024-11-01,86,2,베놈: 라스트 댄스,기타,180,788,0.228,97,501,0.194
2024-11-01,86,2,베놈: 라스트 댄스,전체,4460,16898,0.264,1198,6866,0.174
2024-11-01,86,3,보통의 가족,CGV,498,7186,0.069,243,2840,0.086
2024-11-01,86,3,보통의 가족,롯데시네마,546,4840,0.113,183,1814,0.101
2024-11-01,86,3,보통의 가족,메가박스,368,3865,0.095,166,1624,0.102
2024-11-01,86,3,보통의 가족,씨네Q,21,219,0.096,11,87,0.126
